year,name,artists,album,popularity,release_date,lyrics,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2013,I Will Wait,Mumford & Sons,Babel,4,2012-09-21,"57 ContributorsI Will Wait Lyrics[Verse 1]
Well, I came home
Like a stone
And I fell heavy into your arms
These days of dust
Which we've known
Will blow away with this new sun

[Refrain]
But I'll kneel down
Wait for now
And I'll kneel down
Know my ground
[Chorus]
And I will wait, I will wait for you
And I will wait, I will wait for you

[Verse 2]
So break my step
And relent
Well, you forgave and I won't forget
Know what we've seen
And him with less
Now in some way, shake the excess


[Chorus]
'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you

[Verse 3]
Now I'll be bold
As well as strong
And use my head alongside my heart
So tame my flesh
And fix my eyes
A tethered mind, freed from the lies

[Refrain]
And I'll kneel down
Wait for now
I'll kneel down
Know my ground
Woo!

[Bridge]
Well, raise my hands
Paint my spirit gold
And bow my head
Keep my heart slow


[Chorus]
'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you",276720,False,0.486,0.769,1,-5.14,1,0.0341,0.0119,0.00832,0.197,0.393,131.286,4,folk
2013,All of Me,John Legend,Love In The Future (Expanded Edition),88,2013-08-30,"193 ContributorsTranslationsEspañolPortuguêsΕλληνικάDeutschالعربيةFrançaisAll of Me Lyrics“All of Me” is the third single from and sixth track on John Legend’s album Love in the Future (2013). Legend wrote it along with Toby Gad.

It has become one of Legend’s most popular songs, earning an 8x… Read More [Verse 1]
What would I do without your smart mouth?
Drawing me in and you kicking me out
You've got my head spinning, no kidding
I can't pin you down
What's goin' on in that beautiful mind?
I'm on your magical mystery ride
And I'm so dizzy, don't know what hit me
But I'll be alright

[Pre-Chorus]
My head's under water, but I'm breathing fine
You're crazy and I'm out of my mind

[Chorus]
'Cause all of me loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me, I'll give my all to you
You're my end and my beginning
Even when I lose, I'm winning

[Post-Chorus]
'Cause I give you all of me
And you give me all of you, oh-oh


[Verse 2]
How many times do I have to tell you?
Even when you're crying, you're beautiful, too
The world is beating you down, I'm around
Through every mood
You're my downfall, you're my muse
My worst distraction, my rhythm and blues
I can't stop singing, it's ringing
In my head for you

[Pre-Chorus]
My head's under water, but I'm breathing fine
You're crazy and I'm out of my mind

[Chorus]
'Cause all of me loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me, I'll give my all to you
You're my end and my beginning
Even when I lose, I'm winning

[Post-Chorus]
'Cause I give you all of me
And you give me all of you, oh-oh


[Bridge]
Give me all of you, oh
Cards on the table, we're both showing hearts
Risking it all, though it's hard

[Chorus]
'Cause all of me loves all of you
Love your curves and all your edges
All your perfect imperfections
Give your all to me, I'll give my all to you
You're my end and my beginning
Even when I lose, I'm winning

[Post-Chorus]
'Cause I give you all of me
And you give me all of you

[Outro]
I give you all of me
And you give me all of you, oh-oh",269560,False,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,4,soul
2013,Rap God,Eminem,The Marshall Mathers LP2 (Deluxe),78,2013-11-05,"1992 ContributorsTranslationsРусскийPortuguêsItalianoहिन्दीDeutschFrançaisEspañolCymraegไทย / Phasa ThaiPolskiTürkçeRap God Lyrics“Rap God” is Eminem’s braggadocious ode to himself and his career. Over its six-minute run-time, he references comic books, throws back to his old songs, and raps crazily fast.

In a Q&A with Rolling Stone… Read More [Intro]
""Look, I was gonna go easy on you not to hurt your feelings""
""But I'm only going to get this one chance"" (Six minutes—, six minutes—)
""Something's wrong, I can feel it"" (Six minutes, Slim Shady, you're on!)
""Just a feeling I've got, like something's about to happen, but I don't know what. 
If that means what I think it means, we're in trouble, big trouble; 
And if he is as bananas as you say, I'm not taking any chances""
""You are just what the doc ordered""

[Chorus]
I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
Now, who thinks their arms are long enough to slap box, slap box?
They said I rap like a robot, so call me Rap-bot
[Verse 1]
But for me to rap like a computer it must be in my genes
I got a laptop in my back pocket
My pen'll go off when I half-cock it
Got a fat knot from that rap profit
Made a livin' and a killin' off it
Ever since Bill Clinton was still in office
With Monica Lewinsky feelin' on his nutsack
I'm an MC still as honest
But as rude and as indecent as all hell
Syllables, skill-a-holic (Kill 'em all with)
This flippity dippity-hippity hip-hop
You don't really wanna get into a pissin' match
With this rappity brat, packin' a MAC in the back of the Ac'
Backpack rap crap, yap-yap, yackety-yack
And at the exact same time, I attempt these lyrical acrobat stunts while I'm practicin' that
I'll still be able to break a motherfuckin' table
Over the back of a couple of faggots and crack it in half
Only realized it was ironic, I was signed to Aftermath after the fact
How could I not blow? All I do is drop F-bombs
Feel my wrath of attack
Rappers are havin' a rough time period, here's a maxi pad
It's actually disastrously bad for the wack
While I'm masterfully constructing this masterpièce


[Chorus]
'Cause I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
Now, who thinks their arms are long enough to slap box, slap box?
Let me show you maintainin' this shit ain't that hard, that hard
Everybody want the key and the secret to rap immortality like I have got

[Verse 2]
Well, to be truthful the blueprint's
Simply rage and youthful exuberance
Everybody loves to root for a nuisance
Hit the Earth like an asteroid
Did nothing but shoot for the Moon since (Pew!)
MCs get taken to school with this music
'Cause I use it as a vehicle to ""bus the rhyme""
Now I lead a new school full of students
Me? I'm a product of Rakim
Lakim Shabazz, 2Pac, N.W.A, Cube, hey Doc, Ren
Yella, Eazy, thank you, they got Slim
Inspired enough to one day grow up, blow up and be in a position
To meet Run–D.M.C., and induct them
Into the motherfuckin' Rock and Roll Hall of Fame
Even though I'll walk in the church and burst in a ball of flames
Only Hall of Fame I'll be inducted in is the alcohol of fame
On the wall of shame
You fags think it's all a game, 'til I walk a flock of flames
Off a plank and, tell me what in the fuck are you thinkin'?
Little gay-lookin' boy
So gay I can barely say it with a straight face, lookin' boy (Ha-ha!)
You're witnessin' a mass-occur
Like you're watching a church gathering take place, lookin' boy
""Oy vey, that boy's gay!""—that's all they say, lookin' boy
You get a thumbs up, pat on the back
And a ""way to go"" from your label every day, lookin' boy
Hey, lookin' boy! What you say, lookin' boy?
I get a ""hell yeah"" from Dre, lookin' boy
I'ma work for everything I have, never asked nobody for shit
Get outta my face, lookin' boy!
Basically, boy, you're never gonna be capable
Of keepin' up with the same pace, lookin' boy, 'cause—


[Chorus]
I'm beginnin' to feel like a Rap God, Rap God
All my people from the front to the back nod, back nod
The way I'm racin' around the track, call me NASCAR, NASCAR
Dale Earnhardt of the trailer park, the White Trash God
Kneel before General Zod
This planet's Krypton—no, Asgard, Asgard

[Verse 3]
So you'll be Thor and I'll be Odin
You rodent, I'm omnipotent
Let off, then I'm reloadin'
Immediately with these bombs I'm totin'
And I should not be woken
I'm the walkin' dead, but I'm just a talkin' head, a zombie floatin'
But I got your mom deep-throatin'
I'm out my Ramen Noodle
We have nothin' in common, poodle
I'm a Doberman, pinch yourself in the arm and pay homage, pupil
It's me, my honesty's brutal
But it's honestly futile if I don't utilize what I do though
For good at least once in a while
So I wanna make sure somewhere in this chicken scratch I scribble and doodle enough rhymes
To maybe try to help get some people through tough times
But I gotta keep a few punchlines
Just in case 'cause even you unsigned
Rappers are hungry lookin' at me like it's lunchtime
I know there was a time where once I
Was king of the underground
But I still rap like I'm on my Pharoahe Monch grind
So I crunch rhymes, but sometimes when you combine
Appeal with the skin color of mine
You get too big and here they come tryin'
To censor you like that one line
I said on ""I'm Back"" from The Mathers LP 1 when I
Tried to say I'll take seven kids from Columbine
Put 'em all in a line, add an AK-47, a revolver and a 9
See if I get away with it now that I ain't as big as I was, but I'm
Morphin' into an immortal, comin' through the portal
You're stuck in a time warp from 2004 though
And I don't know what the fuck that you rhyme for
You're pointless as Rapunzel with fuckin' cornrows
You write normal? Fuck being normal!
And I just bought a new raygun from the future
Just to come and shoot ya, like when Fabolous made Ray J mad
'Cause Fab said he looked like a fag at Mayweather's pad
Singin' to a man while he played piano
Man, oh man, that was a 24/7 special on the cable channel
So Ray J went straight to the radio station
The very next day, ""Hey Fab, I'ma kill you!""
Lyrics comin' at you at supersonic speed (J.J. Fad)
Uh, summa-lumma, dooma-lumma, you assumin' I'm a human
What I gotta do to get it through to you? I'm superhuman
Innovative and I'm made of rubber so that anything you say is ricochetin' off of me and it'll glue to you and
I'm devastating, more than ever demonstrating
How to give a motherfuckin' audience a feeling like it's levitating
Never fading, and I know the haters are forever waiting
For the day that they can say I fell off, they'll be celebrating
'Cause I know the way to get 'em motivated
I make elevating music, you make elevator music
""Oh, he's too mainstream.""
Well, that's what they do when they get jealous, they confuse it
""It's not hip-hop, it's pop,""—'cause I found a hella way to fuse it
With rock, shock rap with Doc
Throw on ""Lose Yourself"" and make 'em lose it
""I don't know how to make songs like that
I don't know what words to use.""
Let me know when it occurs to you
While I'm rippin' any one of these verses that versus you
It's curtains, I'm inadvertently hurtin' you
How many verses I gotta murder to
Prove that if you were half as nice, your songs you could sacrifice virgins too?!
Ugh, school flunky, pill junkie
But look at the accolades these skills brung me
Full of myself, but still hungry
I bully myself 'cause I make me do what I put my mind to
And I'm a million leagues above you
Ill when I speak in tongues, but it's still tongue-in-cheek, fuck you
I'm drunk, so, Satan, take the fucking wheel
I'ma sleep in the front seat
Bumpin' Heavy D and the Boyz, still ""Chunky but Funky""
But in my head there's something I can feel tugging and struggling
Angels fight with devils and here's what they want from me
They're askin' me to eliminate some of the women hate
But if you take into consideration the bitter hatred
I have, then you may be a little patient
And more sympathetic to the situation
And understand the discrimination
But fuck it, life's handin' you lemons? Make lemonade then!
But if I can't batter the women
How the fuck am I supposed to bake 'em a cake then?
Don't mistake him for Satan
It's a fatal mistake if you think I need to be overseas and take a vacation
To trip a broad, and make her fall on her face and
Don't be a retard—be a king? Think not
Why be a king when you can be a god?",363521,True,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,4,hip-hop
2013,Can You Feel My Heart,Bring Me The Horizon,Sempiternal (Deluxe Edition),8,2013-04-02,"102 ContributorsTranslationsУкраїнськаFrançaisTürkçePolskiItalianoCan You Feel My Heart Lyrics“Can You Feel My Heart” is the opening track and third single (fourth in the US) from Bring Me The Horizon’s fourth studio album Sempiternal. The song leads with Oliver Sykes’ depression.

The song’s looped… Read More [Chorus]
Can you hear the silence?
Can you see the dark?
Can you fix the broken?
Can you feel, can you feel my heart?

[Post-Chorus]
(Can you feel my heart?)

[Verse]
Can you help the hopeless? Well, I'm begging on my knees
Can you save my bastard soul, will you wait for me?
I'm sorry, brothers, so sorry, lover
Forgive me, father, I love you, mother

[Chorus]
Can you hear the silence?
Can you see the dark?
Can you fix the broken?
Can you feel my heart?

[Post-Chorus]
Can you feel my heart?
(Can you feel my heart?)
(Can you feel my heart?)


[Bridge]
I'm scared to get close and I hate being alone
I long for that feeling to not feel at all
The higher I get, the lower I'll sink
I can't drown my demons, they know how to swim
I'm scared to get close and I hate being alone
I long for that feeling to not feel at all
The higher I get, the lower I'll sink
I can't drown my demons, they know how to swim
I'm scared to get close and I hate being alone
I long for that feeling to not feel at all
The higher I get, the lower I'll sink
I can't drown my demons, they know how to swim

[Pre-Chorus]
(Can you feel my heart?)

[Chorus]
Can you hear the silence?
Can you see the dark?
Can you fix the broken?
Can you feel, can you feel my heart?",228146,True,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,0.354,170.527,5,metal
2014,Take Me To Church,Hozier,Hozier (Special Edition),2,2014-11-06,"380 ContributorsTranslationsفارسیEspañolFrançaisDeutschNorsk (bokmål / riksmål)ItalianoTürkçeTake Me to Church Lyrics“Take Me to Church” is the debut single by Irish recording artist Hozier. It has become an international hit, reaching #1 in 12 countries, and has been certified five times platinum in the US. “Take Me to… Read More [Verse 1]
My lover's got humour
She's the giggle at a funeral
Knows everybody's disapproval
I should've worshipped her sooner
If the heavens ever did speak
She's the last true mouthpiece
Every Sunday's gettin' more bleak
A fresh poison each week
We were born sick, you heard them say it
My church offers no absolutes
She tells me, ""Worship in the bedroom""
The only heaven I'll be sent to
Is when I'm alone with you
I was born sick, but I love it
Command me to be well

[Pre-Chorus]
A, amen
Amen, amen

[Chorus]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Oh, good God, let me give you my life
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Oh, good God, let me give you my life


[Verse 2]
If I'm a pagan of the good times
My lover's the sunlight
To keep the goddess on my side
She demands a sacrifice
Drain the whole sea, get somethin' shiny
Somethin' meaty for the main course
That's a fine lookin' high horse
What you got in the stable?
We've a lot of starvin' faithful
That looks tasty, that looks plenty
This is hungry work

[Chorus]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins, so you can sharpen your knife
Offer me my deathless death
Oh, good God, let me give you my life
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins, so you can sharpen your knife
Offer me my deathless death
Oh, good God, let me give you my life

[Bridge]
No masters or kings when the ritual begins
There is no sweeter innocence than our gentle sin
In the madness and soil of that sad earthly scene
Only then, I am human, only then, I am clean


[Pre-Chorus]
Oh, oh, amen
Amen, amen

[Chorus]
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Oh, good God, let me give you my life
Take me to church
I'll worship like a dog at the shrine of your lies
I'll tell you my sins and you can sharpen your knife
Offer me that deathless death
Oh, good God, let me give you my life

[Produced by Hozier and Rob Kirwan]
[Video directed by Brendan Canty and Conal Thomson]",241688,False,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,4,singer-songwriter
2014,Chandelier,Sia,1000 Forms Of Fear,84,2014-07-04,"188 ContributorsTranslationsEspañolPortuguêsItalianoΕλληνικάFrançaisDeutschChandelier Lyrics“Chandelier” was released as the lead single from Sia’s sixth studio album, 1000 Forms Of Fear. Despite its soaring melody, the song has a sad theme describing the life of a “party girl”. On the track, Sia… Read More [Verse 1]
Party girls don't get hurt
Can't feel anythin', when will I learn?
I push it down, I push it down
I'm the one for a good time call
Phone's blowin' up, ringin' my doorbell
I feel the love, I feel the love

[Pre-Chorus]
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
Throw 'em back 'til I lose count
[Chorus]
I'm gonna swing from the chandelier
From the chandelier
I'm gonna live like tomorrow doesn't exist
Like it doesn't exist
I'm gonna fly like a bird through the night
Feel my tears as they dry
I'm gonna swing from the chandelier
From the chandelier

[Post-Chorus]
But I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight
Help me, I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight, on for tonight


[Verse 2]
Sun is up, I'm a mess
Gotta get out now, gotta run from this
Here comes the shame, here comes the shame
(Ah)

[Pre-Chorus]
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
Throw 'em back 'til I lose count
[Chorus]
I'm gonna swing from the chandelier
From the chandelier
I'm gonna live like tomorrow doesn't exist
Like it doesn't exist
I'm gonna fly like a bird through the night
Feel my tears as they dry
I'm gonna swing from the chandelier
From the chandelier

[Post-Chorus]
But I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight
Help me, I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight, on for tonight


[Outro]
On for tonight
'Cause I'm just holdin' on for tonight
Oh, I'm just holdin' on for tonight
On for tonight, on for tonight
'Cause I'm just holdin' on for tonight
'Cause I'm just holdin' on for tonight
Oh, I'm just holdin' on for tonight
On for tonight, on for tonight",216120,False,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,dance
2014,Summer,Calvin Harris,Motion,88,2014-10-31,"77 ContributorsTranslationsPortuguêsDeutschSummer Lyrics[Chorus]
When I met you in the summer
To my heartbeat's sound
We fell in love
As the leaves turned brown
And we could be together, baby
As long as skies are blue
You act so innocent now
But you lied so soon
When I met you in the summer

[Drop]

[Chorus]
When I met you in the summer (Summer)
To my heartbeat's sound (Yeah)
We fell in love (Love)
As the leaves turned brown (Yeah)
And we could be together, baby
As long as skies are blue (Yeah)
You act so innocent now
But you lied so soon (Yeah)
When I met you in the summer

[Build]
Summer


[Drop]

[Bridge]
When I met you in the summer (Summer)
(Yeah)
(Love)
(Yeah)
Summer (Summer)
(Yeah)
(Love)
(Yeah)

[Drop]",222533,False,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,4,electro
2014,Want to Want Me,Jason Derulo,Everything Is 4,79,2015-05-29,"55 ContributorsWant To Want Me LyricsReleased on March 9th, 2015, “Want to Want Me” is the first single from Derulo’s fourth studio album, Everything is 4.

The song peaked in the top forty in eight different countries, reaching #6 in the US —… Read More [Intro]
Derulo

[Verse 1]
It's too hard to sleep
I got the sheets on the floor, nothing on me
And I can't take it no more, it's a hundred degrees
I got one foot out the door, where are my keys? 'Cause I gotta leave, yeah
In the back of the cab (ooh)
I tipped the driver 'head of time, get me there fast (Ooh)
I got your body on my mind, I want it bad (Ooh)
Ooh, just the thought of you gets me so high, so high

[Chorus]
Girl, you're the one I want to want me
And if you want me, girl, you got me
There's nothing I, no, I wouldn't do (I wouldn't do)
Just to get up next to you
Girl, you're the one I want to want me
And if you want me, girl, you got me
There's nothing I, no, I wouldn't do (I wouldn't do)
Just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh
Just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh
Aw yeah


[Verse 2]
You open the door (Ooh)
Wearing nothing but a smile down to the floor (Ooh)
And you whisper in my ear, ""Baby, I'm yours"" (Ooh)
Ooh, just the thought of you gets me so high (So high), so high

[Chorus]
Girl, you're the one I want to want me
And if you want me, girl, you got me
There's nothing I, no, I wouldn't do (I wouldn't do)
Just to get up next to you
Girl, you're the one I want to want me (Uh)
And if you want me, girl, you got me
There's nothing I, no, I wouldn't do (I wouldn't do)
Just to get up next to you (Yeah)
Ooh-ooh-ooh-ooh-ooh-ooh
Just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh (Ooh)

[Bridge]
Just the thought of you
Gets me so high, so high
Ooh, just the thought of you
Gets me so high, so high

[Chorus]
Girl, you're the one I want to want me (I want, want you)
And if you want me, girl, you got me (You got me)
There's nothing I, no, I wouldn't do (I wouldn't do) (I wouldn't do)
Just to get up next to you (Whoa, oh)
Girl, you're the one I want to want me
And if you want me, girl, you got me (You want, want, want me) (You got me)
There's nothing I, no, I wouldn't do (Oh no, I wouldn't do)
Just to get up next to you (Oh)
Ooh-ooh-ooh-ooh-ooh-ooh
I would do anything, just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh
Anything and everything, just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh
Baby, just to get up next to you
Ooh-ooh-ooh-ooh-ooh-ooh
Oh, get up, get up",206280,True,0.772,0.643,0,-6.24,0,0.063,0.0102,0.0,0.0705,0.669,114.031,4,dance
2014,Sweater Weather,The Neighbourhood,I Love You.,93,2013-04-22,"205 ContributorsTranslationsTürkçePortuguêsDanskРусскийPortuguêsFrançaisDeutschČeskyPolskiالعربيةItalianoSweater Weather Lyrics“Sweater Weather” is the lead single from The Neighbourhood’s 2012 debut EP I’m Sorry…, and also features on their debut full-length album I Love You.

“Sweater Weather” is one of The Neighbourhood’s most… Read More [Verse 1]
And all I am is a man
I want the world in my hands
I hate the beach, but I stand
In California with my toes in the sand
Use the sleeves of my sweater, let's have an adventure
Head in the clouds, but my gravity's centered
Touch my neck and I'll touch yours
You in those little high-waisted shorts, oh

[Pre-Chorus]
She knows what I think about
And what I think about
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothing that I wouldn't wanna tell you about, no

[Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater

[Verse 2]
And if I may just take your breath away
I don't mind if there's not much to say
Sometimes the silence guides a mind
To move to a place so far away
The goosebumps start to raise
The minute that my left hand meets your waist
And then I watch your face
Put my finger on your tongue 'cause you love the taste, yeah
These hearts adore
Everyone the other beats hardest for
Inside, this place is warm
Outside, it starts to pour


[Pre-Chorus]
Comin' down
One love, two mouths
One love, one house
No shirt, no blouse
Just us, you find out
Nothin' that I wouldn't wanna tell you about
No, no, no

[Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
Woah

[Bridge]
Woah, woah, woah
Woah, woah, woah, woah
Woah, woah
Woah, woah, woah, woah
Woah, woah

[Chorus]
'Cause it's too cold for you here and now
So let me hold both your hands in the holes of my sweater
'Cause it's too cold for you here and now
Let me hold both your hands in the holes of my sweater


[Outro]
And it's too cold, it's too cold
The holes of my sweater",240400,False,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,alt-rock
2014,Story of My Life,One Direction,Midnight Memories (Deluxe),87,2013-11-25,"160 ContributorsTranslationsPortuguêsItalianoEspañolTürkçePolskiFrançaisDeutschStory of My Life Lyrics“Story of My Life” is the second single off of One Direction’s third album, Midnight Memories. It details the struggles of trying to chase after a girl who plays “hard to get.”[Verse 1: Harry & Liam]
Written in these walls are the stories that I can't explain
I leave my heart open, but it stays right here empty for days
She told me in the mornin' she don't feel the same about us in her bones
It seems to me that when I die, these words will be written on my stone

[Pre-Chorus: Zayn & All]
And I'll be gone, gone tonight (Oh-oh-oh)
The ground beneath my feet is open wide (Oh-oh-oh)
The way that I've been holding on too tight (Oh-oh-oh)
With nothing in between

[Chorus: Harry & All]
The story of my life, I take her home
I drive all night to keep her warm
And time is frozen (The story of, the story of)
The story of my life, I give her hope
I spend her love until she's broke inside
The story of my life (The story of, the story of)

[Verse 2: Niall & Liam]
Written on these walls are the colors that I can't change
Leave my heart open, but it stays right here in its cage
I know that in the mornin', I'll see us in the light up on the hill
Although I am broken, my heart is untamed still


[Pre-Chorus: Louis, All]
And I'll be gone, gone tonight (Oh-oh-oh)
The fire beneath my feet is burning bright (Oh-oh-oh)
The way that I've been holding on so tight (Oh-oh-oh)
With nothing in between

[Chorus: Harry, All]
The story of my life, I take her home
I drive all night to keep her warm
And time is frozen (The story of, the story of)
The story of my life, I give her hope
I spend her love until she's broke inside
The story of my life (The story of, the story of)

[Bridge: Zayn]
And I've been waiting for this time to come around
But, baby, running after you is like chasin' the clouds

[Breakdown: Niall]
The story of my life, I take her home
I drive all night to keep her warm
And time is frozen

[Chorus: All & Zayn]
The story of my life, I give her hope (I give her hope)
I spend her love until she's broke inside ('Til she's broke inside)
The story of my life (The story of, the story of)


[Outro: All & Harry]
The story of my life
The story of my life (The story of, the story of)
The story of my life",245493,False,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,4,pop
2014,Cool Kids,Echosmith,Talking Dreams (Deluxe Edition),75,2013-10-04,"71 ContributorsCool Kids LyricsThis is the first single not only for the album but for the band itself. The song went Platinum in December 2014. Crazy part is that the song was nearly left off of their album.

Jamie (singer/guitarist) says… Read More [Verse 1]
She sees them walking in a straight line, that's not really her style
And they all got the same heartbeat, but hers is falling behind
Nothing in this world could ever bring them down
Yeah, they're invincible, and she's just in the background
And she says

[Chorus]
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids

[Verse 2]
He sees them talking with a big smile, but they haven't got a clue
Yeah, they're living the good life, can't see what he is going through
They're driving fast cars, but they don't know where they're going
In the fast lane, living life without knowing
And he says

[Chorus]
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to get it
I wish that I could be like the cool kids
Like the cool kids


[Bridge]
And they said

[Chorus]
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to fit in
I wish that I could be like the cool kids
Like the cool kids
I wish that I could be like the cool kids
'Cause all the cool kids, they seem to get it
I wish that I could be like the cool kids
Like the cool kids",237626,False,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,4,indie-pop
2014,Pompeii,Bastille,Bad Blood,73,2013-01-01,"143 ContributorsTranslationsไทย / Phasa ThaiEspañolPortuguêsItalianoEnglishहिन्दीDeutschPompeii Lyrics“Pompeii” was the fourth song to be released from Bastille’s debut album Bad Blood. It has reached number 2 on the UK Singles Chart, topped the Scottish charts, and reached the number 5 on the Billboard Hot… Read More [Directed by Jesse John Jenkins]
[Intro]
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu

[Verse 1]
I was left to my own devices
Many days fell away with nothing to show

[Pre-Chorus]
And the walls kept tumbling down in the city that we love
Grey clouds roll over the hills, bringing darkness from above

[Chorus]
But if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like nothing changed at all? (Eh-eheu, eheu, eh-eheu, eheu)
And if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like you've been here before? (Eh-eheu, eheu, eh-eheu, eheu)
How am I gonna be an optimist about this? (Ah, ah)
How am I gonna be an optimist about this? (Ah, ah)


[Verse 2]
We were caught up and lost in all of our vices
In your pose as the dust settled around us

[Pre-Chorus]
And the walls kept tumbling down in the city that we love
Grey clouds roll over the hills, bringing darkness from above

[Chorus]
But if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like nothing changed at all? (Eh-eheu, eheu, eh-eheu, eheu)
And if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like you've been here before? (Eh-eheu, eheu, eh-eheu, eheu)
How am I gonna be an optimist about this? (Ah, ah)
How am I gonna be an optimist about this? (Ah, ah)
[Post-Chorus]
(Eheu, eheu, eh-eheu, eheu)
(Eh-eheu, eheu, eh-eheu, eheu)

[Bridge]
Oh, where do we begin, the rubble or our sins?
Oh-oh, where do we begin, the rubble or our sins?
And the walls kept tumbling down in the city that we love (Oh, where do we begin, the rubble or our sins?)
Grey clouds roll over the hills bringing darkness from above (Oh, where do we begin, the rubble or our sins?)

[Chorus]
But if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like nothing changed at all? (Eh-eheu, eheu, eh-eheu, eheu)
And if you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like you've been here before? (Eh-eheu, eheu, eh-eheu, eheu)
Oh, how am I going to be an optimist about this? (Ah, ah)
How am I going to be an optimist about this? (Ah, ah)
If you close your eyes (Eheu, eheu, eh-eheu, eheu), does it almost feel like nothing changed at all? (Eh-eheu, eheu, eh-eheu, eheu)


[Outro]
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu
Eh-eheu, eheu",216760,False,0.68,0.711,9,-6.371,1,0.0414,0.0918,0.0,0.241,0.571,127.436,4,rock
